user_id,experiment_id,variant,assigned_at,hash_bucket,signup_timestamp,country,platform,user_segment,day_7_retained,sessions_first_7_days,crashes_first_7_days,revenue_first_7_days,load_time_p95_first_7_days
8070,exp_onboarding_checklist_001,treatment,2026-03-26 01:15:00,0.8569532788401505,2026-03-26 01:15:00,BR,web,high_intent,0,3.0,0.0,0.0,1360.76
8071,exp_onboarding_checklist_001,control,2026-03-26 01:30:00,0.1094234856526492,2026-03-26 01:30:00,US,ios,high_intent,0,1.0,0.0,0.0,1162.8
8072,exp_onboarding_checklist_001,control,2026-03-26 01:45:00,0.41342453135398044,2026-03-26 01:45:00,UK,android,medium_intent,0,1.0,0.0,0.0,1252.6
8073,exp_onboarding_checklist_001,treatment,2026-03-26 02:00:00,0.5229426525710358,2026-03-26 02:00:00,US,ios,low_intent,0,1.0,0.0,0.0,416.5
8074,exp_onboarding_checklist_001,control,2026-03-26 02:15:00,0.2769813641684598,2026-03-26 02:15:00,US,ios,low_intent,0,1.0,0.0,0.0,895.1
8075,exp_onboarding_checklist_001,treatment,2026-03-26 02:30:00,0.6573337073742536,2026-03-26 02:30:00,BR,ios,medium_intent,0,2.0,0.0,0.0,985.13
8076,exp_onboarding_checklist_001,treatment,2026-03-26 02:45:00,0.6332955656626263,2026-03-26 02:45:00,US,android,low_intent,0,1.0,0.0,0.0,1196.9
8077,exp_onboarding_checklist_001,control,2026-03-26 03:00:00,0.22920428289608422,2026-03-26 03:00:00,US,ios,medium_intent,0,1.0,0.0,0.0,542.9
8078,exp_onboarding_checklist_001,control,2026-03-26 03:15:00,0.15528427457021712,2026-03-26 03:15:00,US,ios,low_intent,0,1.0,0.0,0.0,1346.7
8079,exp_onboarding_checklist_001,treatment,2026-03-26 03:30:00,0.5910008836132585,2026-03-26 03:30:00,BR,web,medium_intent,0,6.0,0.0,0.0,1038.825
8080,exp_onboarding_checklist_001,control,2026-03-26 03:45:00,0.33599991292321746,2026-03-26 03:45:00,BR,android,high_intent,0,4.0,0.0,0.0,969.9499999999998
8081,exp_onboarding_checklist_001,control,2026-03-26 04:00:00,0.4489434697032915,2026-03-26 04:00:00,US,android,low_intent,0,0.0,0.0,0.0,
8082,exp_onboarding_checklist_001,treatment,2026-03-26 04:15:00,0.8785957148048155,2026-03-26 04:15:00,UK,ios,medium_intent,0,4.0,0.0,0.0,974.41
8083,exp_onboarding_checklist_001,treatment,2026-03-26 04:30:00,0.8897700186064327,2026-03-26 04:30:00,US,android,medium_intent,0,0.0,0.0,0.0,
8084,exp_onboarding_checklist_001,control,2026-03-26 04:45:00,0.017768406080103476,2026-03-26 04:45:00,UK,ios,medium_intent,0,2.0,0.0,0.0,1273.65
8085,exp_onboarding_checklist_001,treatment,2026-03-26 05:00:00,0.5720791430048896,2026-03-26 05:00:00,US,android,high_intent,0,5.0,0.0,10.0,1338.8999999999999
8086,exp_onboarding_checklist_001,treatment,2026-03-26 05:15:00,0.938246066458071,2026-03-26 05:15:00,IN,web,medium_intent,0,3.0,0.0,0.0,852.71
8087,exp_onboarding_checklist_001,control,2026-03-26 05:30:00,0.14912337618615112,2026-03-26 05:30:00,BR,web,low_intent,0,1.0,0.0,0.0,677.8
8088,exp_onboarding_checklist_001,treatment,2026-03-26 05:45:00,0.7401961152661035,2026-03-26 05:45:00,US,android,low_intent,1,0.0,0.0,0.0,
8089,exp_onboarding_checklist_001,control,2026-03-26 06:00:00,0.1983744518640195,2026-03-26 06:00:00,US,ios,low_intent,0,2.0,0.0,0.0,822.15
8090,exp_onboarding_checklist_001,control,2026-03-26 06:15:00,0.040217018542929035,2026-03-26 06:15:00,US,ios,low_intent,0,0.0,0.0,0.0,
8091,exp_onboarding_checklist_001,control,2026-03-26 06:30:00,0.006353055028453649,2026-03-26 06:30:00,US,ios,medium_intent,0,0.0,0.0,0.0,
8092,exp_onboarding_checklist_001,treatment,2026-03-26 06:45:00,0.579214245795046,2026-03-26 06:45:00,US,ios,medium_intent,0,2.0,0.0,0.0,1085.955
8093,exp_onboarding_checklist_001,treatment,2026-03-26 07:00:00,0.6921014294140412,2026-03-26 07:00:00,US,ios,low_intent,1,0.0,0.0,10.0,
8094,exp_onboarding_checklist_001,treatment,2026-03-26 07:15:00,0.613913583366866,2026-03-26 07:15:00,BR,ios,low_intent,0,3.0,0.0,0.0,1157.0700000000002
8095,exp_onboarding_checklist_001,control,2026-03-26 07:30:00,0.12607872200263778,2026-03-26 07:30:00,US,ios,low_intent,0,1.0,0.0,0.0,897.5
8096,exp_onboarding_checklist_001,treatment,2026-03-26 07:45:00,0.6768917682962518,2026-03-26 07:45:00,IN,web,low_intent,0,1.0,0.0,0.0,916.9
8097,exp_onboarding_checklist_001,control,2026-03-26 08:00:00,0.34513219186935823,2026-03-26 08:00:00,US,web,medium_intent,0,1.0,0.0,0.0,1139.9
8098,exp_onboarding_checklist_001,treatment,2026-03-26 08:15:00,0.9829509262682096,2026-03-26 08:15:00,UK,ios,low_intent,0,0.0,0.0,0.0,
8099,exp_onboarding_checklist_001,control,2026-03-26 08:30:00,0.13696160534565188,2026-03-26 08:30:00,US,ios,medium_intent,0,3.0,1.0,0.0,1241.0
8100,exp_onboarding_checklist_001,treatment,2026-03-26 08:45:00,0.6183813660245618,2026-03-26 08:45:00,BR,ios,high_intent,1,0.0,0.0,0.0,
8101,exp_onboarding_checklist_001,treatment,2026-03-26 09:00:00,0.7808041078007006,2026-03-26 09:00:00,US,ios,medium_intent,1,0.0,0.0,0.0,
8102,exp_onboarding_checklist_001,treatment,2026-03-26 09:15:00,0.713718119859268,2026-03-26 09:15:00,US,ios,medium_intent,0,2.0,0.0,0.0,1164.83
8103,exp_onboarding_checklist_001,control,2026-03-26 09:30:00,0.38328030679667446,2026-03-26 09:30:00,IN,web,high_intent,1,5.0,0.0,0.0,1169.1000000000001
8104,exp_onboarding_checklist_001,treatment,2026-03-26 09:45:00,0.664413454604709,2026-03-26 09:45:00,IN,ios,low_intent,0,0.0,0.0,0.0,
8105,exp_onboarding_checklist_001,control,2026-03-26 10:00:00,0.43830137373606903,2026-03-26 10:00:00,UK,web,low_intent,0,4.0,0.0,0.0,1155.895
8106,exp_onboarding_checklist_001,treatment,2026-03-26 10:15:00,0.5777315361576607,2026-03-26 10:15:00,US,ios,low_intent,0,1.0,0.0,0.0,1218.9
8107,exp_onboarding_checklist_001,treatment,2026-03-26 10:30:00,0.7132574130466113,2026-03-26 10:30:00,US,web,low_intent,0,0.0,0.0,0.0,
8108,exp_onboarding_checklist_001,control,2026-03-26 10:45:00,0.00457763398043318,2026-03-26 10:45:00,IN,ios,low_intent,1,5.0,0.0,0.0,1395.42
8109,exp_onboarding_checklist_001,control,2026-03-26 11:00:00,0.2286092853621574,2026-03-26 11:00:00,UK,ios,medium_intent,0,4.0,0.0,0.0,1266.6499999999999
8110,exp_onboarding_checklist_001,treatment,2026-03-26 11:15:00,0.5828542567824696,2026-03-26 11:15:00,UK,android,low_intent,0,0.0,0.0,0.0,
8111,exp_onboarding_checklist_001,control,2026-03-26 11:30:00,0.2729364619606856,2026-03-26 11:30:00,US,ios,low_intent,0,1.0,0.0,0.0,565.0
8112,exp_onboarding_checklist_001,treatment,2026-03-26 11:45:00,0.7727087190673826,2026-03-26 11:45:00,US,android,low_intent,0,3.0,0.0,0.0,810.51
8113,exp_onboarding_checklist_001,control,2026-03-26 12:00:00,0.47767349801573744,2026-03-26 12:00:00,BR,ios,low_intent,0,2.0,0.0,0.0,823.325
8114,exp_onboarding_checklist_001,treatment,2026-03-26 12:15:00,0.5451221174607395,2026-03-26 12:15:00,IN,ios,medium_intent,0,2.0,0.0,10.0,922.715
8115,exp_onboarding_checklist_001,control,2026-03-26 12:30:00,0.05731370925215059,2026-03-26 12:30:00,US,web,low_intent,0,1.0,0.0,0.0,935.0
8116,exp_onboarding_checklist_001,control,2026-03-26 12:45:00,0.07466813898875607,2026-03-26 12:45:00,BR,web,low_intent,0,1.0,0.0,0.0,785.3
8117,exp_onboarding_checklist_001,control,2026-03-26 13:00:00,0.3569050882083803,2026-03-26 13:00:00,UK,web,low_intent,0,1.0,0.0,0.0,1135.3
8118,exp_onboarding_checklist_001,control,2026-03-26 13:15:00,0.07344393491166608,2026-03-26 13:15:00,US,web,medium_intent,0,2.0,0.0,0.0,560.6600000000001
8119,exp_onboarding_checklist_001,control,2026-03-26 13:30:00,0.30605089448149503,2026-03-26 13:30:00,US,ios,low_intent,0,2.0,0.0,10.0,1057.475
8120,exp_onboarding_checklist_001,treatment,2026-03-26 13:45:00,0.6125057179295335,2026-03-26 13:45:00,IN,ios,medium_intent,0,1.0,0.0,0.0,885.5
8121,exp_onboarding_checklist_001,control,2026-03-26 14:00:00,0.41250159771412004,2026-03-26 14:00:00,US,ios,medium_intent,0,1.0,0.0,0.0,939.9
8122,exp_onboarding_checklist_001,control,2026-03-26 14:15:00,0.3422597028576868,2026-03-26 14:15:00,UK,ios,low_intent,0,2.0,0.0,0.0,1013.0
8123,exp_onboarding_checklist_001,control,2026-03-26 14:30:00,0.43481139728210805,2026-03-26 14:30:00,IN,ios,low_intent,0,2.0,0.0,0.0,970.935
8124,exp_onboarding_checklist_001,control,2026-03-26 14:45:00,0.4941850548679608,2026-03-26 14:45:00,US,web,medium_intent,0,3.0,0.0,0.0,1161.43
8125,exp_onboarding_checklist_001,control,2026-03-26 15:00:00,0.019851448828173125,2026-03-26 15:00:00,BR,ios,low_intent,1,3.0,0.0,0.0,1251.92
8126,exp_onboarding_checklist_001,control,2026-03-26 15:15:00,0.23304924588332485,2026-03-26 15:15:00,US,ios,medium_intent,1,2.0,0.0,0.0,988.035
8127,exp_onboarding_checklist_001,treatment,2026-03-26 15:30:00,0.5972622597372643,2026-03-26 15:30:00,US,ios,medium_intent,0,2.0,0.0,0.0,1136.2250000000001
8128,exp_onboarding_checklist_001,treatment,2026-03-26 15:45:00,0.7703978449252953,2026-03-26 15:45:00,UK,web,low_intent,0,1.0,0.0,0.0,804.8
8129,exp_onboarding_checklist_001,treatment,2026-03-26 16:00:00,0.710842384594258,2026-03-26 16:00:00,UK,android,low_intent,0,1.0,0.0,0.0,1304.0
8130,exp_onboarding_checklist_001,control,2026-03-26 16:15:00,0.4222577552308312,2026-03-26 16:15:00,US,ios,medium_intent,0,1.0,0.0,0.0,919.1
8131,exp_onboarding_checklist_001,control,2026-03-26 16:30:00,0.49379554561693795,2026-03-26 16:30:00,UK,ios,medium_intent,0,1.0,0.0,0.0,684.1
8132,exp_onboarding_checklist_001,control,2026-03-26 16:45:00,0.08264062799906778,2026-03-26 16:45:00,BR,web,low_intent,0,3.0,0.0,0.0,963.4100000000001
8133,exp_onboarding_checklist_001,control,2026-03-26 17:00:00,0.007149857145379167,2026-03-26 17:00:00,IN,web,medium_intent,0,3.0,0.0,0.0,1136.71
8134,exp_onboarding_checklist_001,control,2026-03-26 17:15:00,0.2834109935147412,2026-03-26 17:15:00,IN,ios,low_intent,0,1.0,0.0,0.0,826.5
8135,exp_onboarding_checklist_001,treatment,2026-03-26 17:30:00,0.6302212594874813,2026-03-26 17:30:00,US,android,high_intent,1,1.0,0.0,0.0,1025.8
8136,exp_onboarding_checklist_001,treatment,2026-03-26 17:45:00,0.5956481665187743,2026-03-26 17:45:00,US,web,medium_intent,1,3.0,0.0,0.0,1154.8700000000001
8137,exp_onboarding_checklist_001,treatment,2026-03-26 18:00:00,0.8445153721160538,2026-03-26 18:00:00,UK,ios,low_intent,0,0.0,0.0,0.0,
8138,exp_onboarding_checklist_001,control,2026-03-26 18:15:00,0.11448311519335058,2026-03-26 18:15:00,US,android,low_intent,0,3.0,0.0,0.0,1056.59
8139,exp_onboarding_checklist_001,treatment,2026-03-26 18:30:00,0.8181393079228897,2026-03-26 18:30:00,IN,ios,low_intent,0,1.0,0.0,0.0,1402.6
8140,exp_onboarding_checklist_001,treatment,2026-03-26 18:45:00,0.7352570280326501,2026-03-26 18:45:00,US,ios,medium_intent,0,2.0,0.0,0.0,965.1899999999999
8141,exp_onboarding_checklist_001,control,2026-03-26 19:00:00,0.07708646543347422,2026-03-26 19:00:00,US,ios,low_intent,0,1.0,0.0,0.0,960.5
8142,exp_onboarding_checklist_001,treatment,2026-03-26 19:15:00,0.7518579894494394,2026-03-26 19:15:00,US,ios,low_intent,0,2.0,0.0,0.0,957.22
8143,exp_onboarding_checklist_001,control,2026-03-26 19:30:00,0.23676902365254057,2026-03-26 19:30:00,US,android,medium_intent,0,3.0,0.0,0.0,1365.19
8144,exp_onboarding_checklist_001,treatment,2026-03-26 19:45:00,0.6952215762257644,2026-03-26 19:45:00,US,web,low_intent,1,1.0,0.0,10.0,673.2
8145,exp_onboarding_checklist_001,treatment,2026-03-26 20:00:00,0.6104684270140163,2026-03-26 20:00:00,UK,ios,low_intent,0,0.0,0.0,0.0,
8146,exp_onboarding_checklist_001,treatment,2026-03-26 20:15:00,0.9092955298578119,2026-03-26 20:15:00,UK,web,medium_intent,0,2.0,0.0,0.0,995.3399999999999
8147,exp_onboarding_checklist_001,treatment,2026-03-26 20:30:00,0.7034954535281831,2026-03-26 20:30:00,US,android,medium_intent,0,3.0,0.0,0.0,1179.68
8148,exp_onboarding_checklist_001,control,2026-03-26 20:45:00,0.06929414866243452,2026-03-26 20:45:00,US,android,medium_intent,0,4.0,0.0,0.0,1137.245
8149,exp_onboarding_checklist_001,control,2026-03-26 21:00:00,0.24905909300371978,2026-03-26 21:00:00,IN,android,low_intent,0,2.0,0.0,0.0,989.315
8150,exp_onboarding_checklist_001,control,2026-03-26 21:15:00,0.12683449080602477,2026-03-26 21:15:00,US,android,medium_intent,0,2.0,0.0,0.0,1308.0149999999999
8151,exp_onboarding_checklist_001,treatment,2026-03-26 21:30:00,0.7109573901378817,2026-03-26 21:30:00,UK,ios,medium_intent,0,2.0,0.0,0.0,952.5799999999999
8152,exp_onboarding_checklist_001,control,2026-03-26 21:45:00,0.3807397624702455,2026-03-26 21:45:00,UK,web,low_intent,0,0.0,0.0,0.0,
8153,exp_onboarding_checklist_001,control,2026-03-26 22:00:00,0.1525258608343462,2026-03-26 22:00:00,UK,web,high_intent,1,4.0,0.0,0.0,1284.5349999999999
8154,exp_onboarding_checklist_001,control,2026-03-26 22:15:00,0.23888813929142982,2026-03-26 22:15:00,IN,ios,low_intent,0,1.0,0.0,0.0,1209.1
8155,exp_onboarding_checklist_001,control,2026-03-26 22:30:00,0.07993213295798293,2026-03-26 22:30:00,UK,ios,low_intent,0,1.0,0.0,0.0,913.6
8156,exp_onboarding_checklist_001,treatment,2026-03-26 22:45:00,0.8617108634849285,2026-03-26 22:45:00,BR,ios,high_intent,1,3.0,0.0,0.0,1046.28
8157,exp_onboarding_checklist_001,control,2026-03-26 23:00:00,0.42652443879902846,2026-03-26 23:00:00,IN,ios,low_intent,0,0.0,0.0,0.0,
8158,exp_onboarding_checklist_001,control,2026-03-26 23:15:00,0.3905854735914549,2026-03-26 23:15:00,US,ios,high_intent,0,0.0,0.0,0.0,
8159,exp_onboarding_checklist_001,treatment,2026-03-26 23:30:00,0.7311320886044189,2026-03-26 23:30:00,US,android,low_intent,0,2.0,0.0,0.0,807.135
8160,exp_onboarding_checklist_001,control,2026-03-26 23:45:00,0.21609134495112586,2026-03-26 23:45:00,US,ios,low_intent,0,1.0,0.0,0.0,765.1
8161,exp_onboarding_checklist_001,control,2026-03-27 00:00:00,0.20493732152726266,2026-03-27 00:00:00,US,ios,low_intent,0,2.0,0.0,0.0,937.245
8162,exp_onboarding_checklist_001,control,2026-03-27 00:15:00,0.24227757705986816,2026-03-27 00:15:00,UK,ios,low_intent,0,2.0,0.0,0.0,1005.205
8163,exp_onboarding_checklist_001,treatment,2026-03-27 00:30:00,0.5607606070515807,2026-03-27 00:30:00,US,android,high_intent,0,3.0,0.0,0.0,1014.9999999999999
8164,exp_onboarding_checklist_001,control,2026-03-27 00:45:00,0.0751094980068034,2026-03-27 00:45:00,US,ios,high_intent,1,4.0,0.0,0.0,978.2099999999999
8165,exp_onboarding_checklist_001,control,2026-03-27 01:00:00,0.3112313661776209,2026-03-27 01:00:00,US,web,medium_intent,0,2.0,0.0,0.0,782.14
8166,exp_onboarding_checklist_001,treatment,2026-03-27 01:15:00,0.7819446363247541,2026-03-27 01:15:00,UK,web,low_intent,0,1.0,0.0,0.0,856.3
8167,exp_onboarding_checklist_001,treatment,2026-03-27 01:30:00,0.76094754881116,2026-03-27 01:30:00,UK,android,low_intent,1,1.0,0.0,0.0,982.1
8168,exp_onboarding_checklist_001,control,2026-03-27 01:45:00,0.4657988958563377,2026-03-27 01:45:00,BR,ios,low_intent,0,2.0,0.0,0.0,974.28
8169,exp_onboarding_checklist_001,control,2026-03-27 02:00:00,0.3819449229647338,2026-03-27 02:00:00,US,android,low_intent,0,1.0,0.0,0.0,498.5
8170,exp_onboarding_checklist_001,control,2026-03-27 02:15:00,0.442032038536212,2026-03-27 02:15:00,US,ios,low_intent,0,4.0,0.0,0.0,1307.33
8171,exp_onboarding_checklist_001,treatment,2026-03-27 02:30:00,0.5071154146383934,2026-03-27 02:30:00,BR,ios,low_intent,0,2.0,0.0,0.0,900.605
8172,exp_onboarding_checklist_001,control,2026-03-27 02:45:00,0.4547730864197685,2026-03-27 02:45:00,UK,ios,low_intent,0,2.0,0.0,0.0,962.045
8173,exp_onboarding_checklist_001,control,2026-03-27 03:00:00,0.48518826798666204,2026-03-27 03:00:00,UK,android,medium_intent,0,1.0,0.0,0.0,1319.2
8174,exp_onboarding_checklist_001,control,2026-03-27 03:15:00,0.32194494879563024,2026-03-27 03:15:00,UK,android,low_intent,0,0.0,0.0,0.0,
8175,exp_onboarding_checklist_001,treatment,2026-03-27 03:30:00,0.7514790164545686,2026-03-27 03:30:00,US,ios,low_intent,0,1.0,0.0,0.0,719.5
8176,exp_onboarding_checklist_001,control,2026-03-27 03:45:00,0.27795542338564694,2026-03-27 03:45:00,IN,web,low_intent,0,2.0,0.0,0.0,1348.9850000000001
8177,exp_onboarding_checklist_001,control,2026-03-27 04:00:00,0.4715263631626382,2026-03-27 04:00:00,UK,web,medium_intent,0,3.0,0.0,0.0,1203.3500000000001
8178,exp_onboarding_checklist_001,treatment,2026-03-27 04:15:00,0.6433639659974153,2026-03-27 04:15:00,UK,ios,medium_intent,0,3.0,0.0,0.0,887.31
8179,exp_onboarding_checklist_001,treatment,2026-03-27 04:30:00,0.9259012955784265,2026-03-27 04:30:00,UK,android,low_intent,0,5.0,0.0,0.0,1330.12
8180,exp_onboarding_checklist_001,treatment,2026-03-27 04:45:00,0.9507678538036967,2026-03-27 04:45:00,US,android,high_intent,0,4.0,0.0,0.0,1151.19
8181,exp_onboarding_checklist_001,treatment,2026-03-27 05:00:00,0.9023890181744583,2026-03-27 05:00:00,US,ios,medium_intent,0,3.0,0.0,0.0,1286.65
8182,exp_onboarding_checklist_001,control,2026-03-27 05:15:00,0.2639009634211881,2026-03-27 05:15:00,IN,ios,low_intent,0,1.0,0.0,0.0,718.9
8183,exp_onboarding_checklist_001,control,2026-03-27 05:30:00,0.038523415199904966,2026-03-27 05:30:00,UK,ios,low_intent,0,2.0,0.0,0.0,769.005
8184,exp_onboarding_checklist_001,control,2026-03-27 05:45:00,0.06522429213787491,2026-03-27 05:45:00,US,android,high_intent,1,2.0,0.0,0.0,1126.16
8185,exp_onboarding_checklist_001,treatment,2026-03-27 06:00:00,0.9119409857068612,2026-03-27 06:00:00,US,ios,low_intent,0,0.0,0.0,0.0,
8186,exp_onboarding_checklist_001,control,2026-03-27 06:15:00,0.020381570060145324,2026-03-27 06:15:00,BR,web,low_intent,0,2.0,0.0,10.0,1175.04
8187,exp_onboarding_checklist_001,control,2026-03-27 06:30:00,0.18686430019683048,2026-03-27 06:30:00,US,ios,medium_intent,0,2.0,0.0,0.0,1211.93
8188,exp_onboarding_checklist_001,control,2026-03-27 06:45:00,0.36713029414498366,2026-03-27 06:45:00,US,ios,low_intent,0,4.0,0.0,0.0,1141.685
8189,exp_onboarding_checklist_001,control,2026-03-27 07:00:00,0.11318688347960658,2026-03-27 07:00:00,UK,ios,medium_intent,0,3.0,0.0,0.0,1064.24
8190,exp_onboarding_checklist_001,control,2026-03-27 07:15:00,0.35103473737090213,2026-03-27 07:15:00,IN,android,medium_intent,0,2.0,0.0,0.0,1009.56
8191,exp_onboarding_checklist_001,treatment,2026-03-27 07:30:00,0.5144065215337422,2026-03-27 07:30:00,UK,android,medium_intent,0,1.0,0.0,0.0,650.2
8192,exp_onboarding_checklist_001,treatment,2026-03-27 07:45:00,0.7627146642514088,2026-03-27 07:45:00,IN,web,medium_intent,0,2.0,0.0,0.0,819.595
8193,exp_onboarding_checklist_001,treatment,2026-03-27 08:00:00,0.888007010432611,2026-03-27 08:00:00,US,web,medium_intent,0,2.0,0.0,0.0,992.895
8194,exp_onboarding_checklist_001,treatment,2026-03-27 08:15:00,0.5667784617811765,2026-03-27 08:15:00,BR,ios,low_intent,0,2.0,0.0,0.0,1280.395
8195,exp_onboarding_checklist_001,control,2026-03-27 08:30:00,0.37912018645820095,2026-03-27 08:30:00,BR,web,high_intent,0,4.0,0.0,0.0,1331.8999999999999
8196,exp_onboarding_checklist_001,treatment,2026-03-27 08:45:00,0.6526700011670413,2026-03-27 08:45:00,UK,ios,low_intent,0,1.0,0.0,0.0,1026.4
8197,exp_onboarding_checklist_001,control,2026-03-27 09:00:00,0.2917431833341945,2026-03-27 09:00:00,UK,web,low_intent,0,0.0,0.0,0.0,
8198,exp_onboarding_checklist_001,treatment,2026-03-27 09:15:00,0.8811621076958107,2026-03-27 09:15:00,US,web,high_intent,0,5.0,0.0,0.0,1059.54
8199,exp_onboarding_checklist_001,control,2026-03-27 09:30:00,0.20891032115528993,2026-03-27 09:30:00,US,android,high_intent,0,1.0,0.0,0.0,1164.5
8200,exp_onboarding_checklist_001,control,2026-03-27 09:45:00,0.12771037065027518,2026-03-27 09:45:00,US,web,medium_intent,1,4.0,0.0,0.0,1162.9399999999998
8201,exp_onboarding_checklist_001,control,2026-03-27 10:00:00,0.45542344880783847,2026-03-27 10:00:00,US,android,low_intent,0,1.0,0.0,0.0,860.1
8202,exp_onboarding_checklist_001,control,2026-03-27 10:15:00,0.21157201683184435,2026-03-27 10:15:00,BR,ios,low_intent,0,2.0,0.0,0.0,986.1949999999999
8203,exp_onboarding_checklist_001,control,2026-03-27 10:30:00,0.10737750032220619,2026-03-27 10:30:00,US,ios,medium_intent,0,3.0,0.0,0.0,1326.33
8204,exp_onboarding_checklist_001,treatment,2026-03-27 10:45:00,0.7355570384654452,2026-03-27 10:45:00,UK,web,low_intent,1,0.0,0.0,0.0,
8205,exp_onboarding_checklist_001,treatment,2026-03-27 11:00:00,0.501411538355026,2026-03-27 11:00:00,US,web,low_intent,0,4.0,0.0,0.0,1197.95
8206,exp_onboarding_checklist_001,treatment,2026-03-27 11:15:00,0.5932042057777078,2026-03-27 11:15:00,US,ios,low_intent,0,0.0,0.0,0.0,
8207,exp_onboarding_checklist_001,treatment,2026-03-27 11:30:00,0.7989208130063279,2026-03-27 11:30:00,US,android,high_intent,0,5.0,0.0,0.0,940.2
8208,exp_onboarding_checklist_001,treatment,2026-03-27 11:45:00,0.7651288130978313,2026-03-27 11:45:00,US,android,high_intent,0,1.0,0.0,0.0,1064.5
8209,exp_onboarding_checklist_001,treatment,2026-03-27 12:00:00,0.9933430482807842,2026-03-27 12:00:00,UK,web,high_intent,1,3.0,0.0,0.0,1151.34
8210,exp_onboarding_checklist_001,treatment,2026-03-27 12:15:00,0.6239773781194249,2026-03-27 12:15:00,BR,web,medium_intent,1,1.0,0.0,0.0,751.2
8211,exp_onboarding_checklist_001,treatment,2026-03-27 12:30:00,0.5630563426862781,2026-03-27 12:30:00,US,web,low_intent,0,4.0,0.0,0.0,983.23
8212,exp_onboarding_checklist_001,control,2026-03-27 12:45:00,0.2513692481759391,2026-03-27 12:45:00,BR,ios,low_intent,0,1.0,0.0,0.0,1251.0
8213,exp_onboarding_checklist_001,treatment,2026-03-27 13:00:00,0.8446845657725686,2026-03-27 13:00:00,UK,web,low_intent,0,2.0,0.0,0.0,1320.2649999999999
8214,exp_onboarding_checklist_001,control,2026-03-27 13:15:00,0.02032880674453019,2026-03-27 13:15:00,UK,web,low_intent,1,2.0,0.0,0.0,852.3149999999999
8215,exp_onboarding_checklist_001,treatment,2026-03-27 13:30:00,0.8750569777895832,2026-03-27 13:30:00,US,android,medium_intent,1,6.0,0.0,0.0,1055.9
8216,exp_onboarding_checklist_001,treatment,2026-03-27 13:45:00,0.843913636506042,2026-03-27 13:45:00,US,android,low_intent,0,2.0,0.0,0.0,766.4899999999999
8217,exp_onboarding_checklist_001,treatment,2026-03-27 14:00:00,0.5594057687814094,2026-03-27 14:00:00,IN,ios,high_intent,0,4.0,0.0,0.0,962.8199999999999
8218,exp_onboarding_checklist_001,control,2026-03-27 14:15:00,0.34255332624197404,2026-03-27 14:15:00,UK,web,low_intent,0,3.0,0.0,0.0,1138.5500000000002
8219,exp_onboarding_checklist_001,treatment,2026-03-27 14:30:00,0.8751195450426121,2026-03-27 14:30:00,US,ios,low_intent,0,2.0,1.0,0.0,1028.8
8220,exp_onboarding_checklist_001,control,2026-03-27 14:45:00,0.09344152965760481,2026-03-27 14:45:00,IN,web,medium_intent,0,4.0,0.0,0.0,952.26
8221,exp_onboarding_checklist_001,treatment,2026-03-27 15:00:00,0.7619499048206454,2026-03-27 15:00:00,US,ios,medium_intent,0,2.0,0.0,0.0,1018.0799999999999
8222,exp_onboarding_checklist_001,treatment,2026-03-27 15:15:00,0.8821491095016275,2026-03-27 15:15:00,IN,ios,low_intent,0,2.0,0.0,0.0,981.065
8223,exp_onboarding_checklist_001,control,2026-03-27 15:30:00,0.03357273269896303,2026-03-27 15:30:00,US,web,medium_intent,0,3.0,0.0,0.0,1478.56
8224,exp_onboarding_checklist_001,control,2026-03-27 15:45:00,0.16008299188297362,2026-03-27 15:45:00,BR,android,medium_intent,1,3.0,0.0,0.0,1030.36
8225,exp_onboarding_checklist_001,control,2026-03-27 16:00:00,0.14529180038004713,2026-03-27 16:00:00,US,ios,low_intent,0,4.0,0.0,0.0,1137.21
8226,exp_onboarding_checklist_001,treatment,2026-03-27 16:15:00,0.9072952710182444,2026-03-27 16:15:00,US,ios,low_intent,0,2.0,0.0,0.0,1111.32
8227,exp_onboarding_checklist_001,treatment,2026-03-27 16:30:00,0.696950175126469,2026-03-27 16:30:00,UK,web,high_intent,0,4.0,0.0,0.0,1446.9199999999998
8228,exp_onboarding_checklist_001,treatment,2026-03-27 16:45:00,0.750253664873304,2026-03-27 16:45:00,US,ios,low_intent,0,3.0,0.0,0.0,1112.32
8229,exp_onboarding_checklist_001,treatment,2026-03-27 17:00:00,0.6922136902336515,2026-03-27 17:00:00,BR,web,low_intent,0,1.0,0.0,0.0,451.9
8230,exp_onboarding_checklist_001,control,2026-03-27 17:15:00,0.4232510408725025,2026-03-27 17:15:00,UK,ios,low_intent,0,1.0,0.0,0.0,979.7
8231,exp_onboarding_checklist_001,control,2026-03-27 17:30:00,0.22183145010718572,2026-03-27 17:30:00,US,web,medium_intent,0,2.0,1.0,0.0,742.1049999999999
8232,exp_onboarding_checklist_001,control,2026-03-27 17:45:00,0.09170436945535358,2026-03-27 17:45:00,US,ios,high_intent,0,4.0,1.0,0.0,1265.5649999999998
8233,exp_onboarding_checklist_001,control,2026-03-27 18:00:00,0.3337449305248086,2026-03-27 18:00:00,BR,ios,low_intent,0,0.0,0.0,0.0,
8234,exp_onboarding_checklist_001,control,2026-03-27 18:15:00,0.28474590450163484,2026-03-27 18:15:00,UK,ios,medium_intent,0,3.0,0.0,0.0,1225.98
